place_id,name,google_category,concept,address,area,town,pincode,latitude,longitude,rating,reviews_count,price_range,website,has_phone,is_claimed,is_closed,online_order_partners,reservation_partners,menu_link,open_hours,popular_times,attributes,maps_url,stars_1,stars_2,stars_3,stars_4,stars_5
ChIJR2zKFtJZqDsRLuffn0Wk4J4,FB Cakes,Cake shop,Bakery & Desserts,"170, NSR Rd, Saibaba Colony, Coimbatore, Tamil Nadu 641011",Saibaba Colony,Coimbatore,641011,11.026323,76.944303,4.5,198,₹1–800,http://www.fbcakes.com/,1,1,0,google.com;swiggy.com,google.com;swiggy.com,,"{""Friday"":[""6 am–11 pm""],""Monday"":[""6 am–11 pm""],""Saturday"":[""6 am–11 pm""],""Sunday"":[""6 am–11 pm""],""Thursday"":[""6 am–11 pm""],""Tuesday"":[""6 am–11 pm""],""Wednesday"":[""6 am–11 pm""]}","{""Friday"":{""10"":47,""11"":43,""12"":56,""13"":47,""14"":47,""15"":39,""16"":43,""17"":43,""18"":65,""19"":65,""20"":73,""21"":60,""22"":60,""5"":0,""6"":26,""7"":26,""8"":39,""9"":34},""Monday"":{""10"":56,""11"":47,""12"":52,""13"":47,""14"":73,""15"":56,""16"":73,""17"":43,""18"":47,""19"":56,""20"":69,""21"":60,""22"":34,""5"":0,""6"":39,""7"":52,""8"":60,""9"":60},""Saturday"":{""10"":60,""11"":65,""12"":69,""13"":47,""14"":39,""15"":43,""16"":52,""17"":60,""18"":56,""19"":65,""20"":78,""21"":82,""22"":73,""5"":0,""6"":52,""7"":65,""8"":69,""9"":60},""Sunday"":{""10"":26,""11"":30,""12"":21,""13"":21,""14"":21,""15"":26,""16"":30,""17"":30,""18"":39,""19"":52,""20"":65,""21"":78,""22"":73,""5"":0,""6"":30,""7"":17,""8"":21,""9"":17},""Thursday"":{""10"":47,""11"":43,""12"":34,""13"":21,""14"":21,""15"":34,""16"":43,""17"":56,""18"":56,""19"":47,""20"":30,""21"":30,""22"":30,""5"":0,""6"":17,""7"":34,""8"":43,""9"":56},""Tuesday"":{""10"":43,""11"":30,""12"":30,""13"":39,""14"":56,""15"":82,""16"":100,""17"":100,""18"":91,""19"":86,""20"":73,""21"":60,""22"":56,""5"":0,""6"":26,""7"":47,""8"":56,""9"":56},""Wednesday"":{""10"":65,""11"":78,""12"":91,""13"":56,""14"":43,""15"":30,""16"":34,""17"":52,""18"":56,""19"":34,""20"":21,""21"":13,""22"":30,""5"":0,""6"":47,""7"":47,""8"":39,""9"":43}}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""In-store pick-up"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true}]}]",https://www.google.com/maps/place/FB+Cakes/data=!4m7!3m6!1s0x3ba859d216ca6c47:0x9ee0a4459fdfe72e!8m2!3d11.0263234!4d76.9443027!16s%2Fg%2F11sjxwtl9r!19sChIJR2zKFtJZqDsRLuffn0Wk4J4?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,20,0,2,15,161
ChIJddVyPcJZqDsRN8O40ub_kf8,Brownie Bite,Cake shop,Bakery & Desserts,"Sree Valli Complex, 30, 3rd Cross Rd, near Hotel, 1st Layout, Saibaba Colony, Coimbatore, Tamil Nadu 641011",Saibaba Colony,Coimbatore,641011,11.025187,76.942638,4.8,76,,,1,1,0,,,,"{""Friday"":[""8:30 am–10 pm""],""Monday"":[""8:30 am–10 pm""],""Saturday"":[""8:30 am–10 pm""],""Sunday"":[""8:30 am–10 pm""],""Thursday"":[""8:30 am–10 pm""],""Tuesday"":[""8:30 am–10 pm""],""Wednesday"":[""8:30 am–10 pm""]}",,,https://www.google.com/maps/place/Brownie+Bite/data=!4m7!3m6!1s0x3ba859c23d72d575:0xff91ffe6d2b8c337!8m2!3d11.025187!4d76.9426378!16s%2Fg%2F11vrrrkl85!19sChIJddVyPcJZqDsRN8O40ub_kf8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,3,0,0,1,72
ChIJiSHwbbBZqDsR6Wk--BmB9Io,APUPA - a little bliss in every bite,Bakery and Cake Shop,Bakery & Desserts,"28, Bharathi Park Rd, 7th Cross, Saibaba Colony, Coimbatore, Tamil Nadu 641043",Saibaba Colony,Coimbatore,641043,11.020661,76.939829,4.3,724,₹200–400,https://www.instagram.com/apupacakes?igsh=NzZseWhncHl4OTY4,1,1,0,,,,"{""Friday"":[""8 am–10 pm""],""Monday"":[""8 am–9:30 pm""],""Saturday"":[""8 am–10 pm""],""Sunday"":[""8 am–10 pm""],""Thursday"":[""8 am–9:30 pm""],""Tuesday"":[""8 am–9:30 pm""],""Wednesday"":[""8 am–9:30 pm""]}","{""Friday"":{""10"":52,""11"":64,""12"":69,""13"":62,""14"":55,""15"":57,""16"":67,""17"":78,""18"":79,""19"":66,""20"":57,""21"":37,""22"":0,""23"":0,""6"":0,""7"":0,""8"":35,""9"":41},""Monday"":{""10"":91,""11"":98,""12"":95,""13"":83,""14"":79,""15"":75,""16"":82,""17"":86,""18"":86,""19"":68,""20"":61,""21"":50,""22"":0,""23"":0,""6"":0,""7"":0,""8"":39,""9"":62},""Saturday"":{""10"":62,""11"":68,""12"":69,""13"":63,""14"":70,""15"":83,""16"":99,""17"":100,""18"":91,""19"":75,""20"":58,""21"":44,""22"":0,""23"":0,""6"":0,""7"":0,""8"":25,""9"":42},""Sunday"":{""10"":49,""11"":52,""12"":56,""13"":57,""14"":52,""15"":43,""16"":49,""17"":58,""18"":68,""19"":64,""20"":54,""21"":42,""22"":0,""23"":0,""6"":0,""7"":0,""8"":39,""9"":47},""Thursday"":{""10"":66,""11"":77,""12"":74,""13"":66,""14"":58,""15"":61,""16"":67,""17"":70,""18"":63,""19"":56,""20"":52,""21"":43,""22"":0,""23"":0,""6"":0,""7"":0,""8"":41,""9"":56},""Tuesday"":{""10"":65,""11"":85,""12"":89,""13"":84,""14"":85,""15"":91,""16"":91,""17"":89,""18"":90,""19"":79,""20"":62,""21"":45,""22"":0,""23"":0,""6"":0,""7"":0,""8"":23,""9"":41},""Wednesday"":{""10"":61,""11"":73,""12"":81,""13"":73,""14"":70,""15"":72,""16"":77,""17"":91,""18"":92,""19"":78,""20"":60,""21"":45,""22"":0,""23"":0,""6"":0,""7"":0,""8"":38,""9"":49}}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""In-store pick-up"",""enabled"":true},{""name"":""In-store shopping"",""enabled"":true},{""name"":""On-site services"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Coffee"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true,""values"":[""Mastercard""]},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true},{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/APUPA+-+a+little+bliss+in+every+bite/data=!4m7!3m6!1s0x3ba859b06df02189:0x8af48119f83e69e9!8m2!3d11.0206608!4d76.9398288!16s%2Fg%2F11fkn0njjk!19sChIJiSHwbbBZqDsR6Wk--BmB9Io?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,50,16,54,173,431
ChIJsWEgM1JZqDsRFYnaOH03hjM,Shree Anandhaas Bakery - Saibaba Colony,Bakery and Cake Shop,Bakery & Desserts,"Door no: 307, Shree Anandhaas Bakery - Saibaba Colony, Saibaba Colony, Door no: 305 to 308, NSR Rd, Kuppakonam Pudur, Coimbatore, Tamil Nadu 641038",Kuppakonam Pudur,Coimbatore,641038,11.025744,76.939737,3.4,54,,https://anandhaassweets.com/,1,1,0,,,,"{""Friday"":[""9 am–10 pm""],""Monday"":[""9 am–10 pm""],""Saturday"":[""9 am–10 pm""],""Sunday"":[""9 am–10 pm""],""Thursday"":[""9 am–10 pm""],""Tuesday"":[""9 am–10 pm""],""Wednesday"":[""9 am–10 pm""]}",,,https://www.google.com/maps/place/Shree+Anandhaas+Bakery+-+Saibaba+Colony/data=!4m7!3m6!1s0x3ba85952332061b1:0x3386377d38da8915!8m2!3d11.0257439!4d76.9397372!16s%2Fg%2F11mt7ctry_!19sChIJsWEgM1JZqDsRFYnaOH03hjM?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,16,2,4,9,23
ChIJ8_e3EetYqDsRJE1ZHD4vuno,CakeBee - Your Favourite Bakery & Cake Shop,Bakery and Cake Shop,Bakery & Desserts,"56, MSRK Towers, Bharathi Park Cross 2, next to Shree Anandhaas Sweets, Saibaba Colony, Coimbatore, Tamil Nadu 641011",Saibaba Colony,Coimbatore,641011,11.025868,76.9436,4.2,1299,,http://www.cakebee.in/,1,1,0,,,,"{""Friday"":[""9 am–10 pm""],""Monday"":[""9 am–10 pm""],""Saturday"":[""9 am–10 pm""],""Sunday"":[""9 am–10 pm""],""Thursday"":[""9 am–10 pm""],""Tuesday"":[""9 am–10 pm""],""Wednesday"":[""9 am–10 pm""]}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]}]",https://www.google.com/maps/place/CakeBee+-+Your+Favourite+Bakery+%26+Cake+Shop/data=!4m7!3m6!1s0x3ba858eb11b7f7f3:0x7aba2f3e1c594d24!8m2!3d11.0258685!4d76.9436!16s%2Fg%2F11bwm46xc9!19sChIJ8_e3EetYqDsRJE1ZHD4vuno?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,106,22,108,358,705
ChIJyzjjbeVYqDsRmh0IIwsu2qI,Anjaneya Bakes,Bakery and Cake Shop,Bakery & Desserts,"27, Alagesan Rd, Nesavaalar Colony, Saibaba Colony, Coimbatore, Tamil Nadu 641043",Saibaba Colony,Coimbatore,641043,11.023087,76.950719,4.2,594,₹1–200,,1,0,0,,,,"{""Friday"":[""5 am–10 pm""],""Monday"":[""5 am–10 pm""],""Saturday"":[""5 am–10 pm""],""Sunday"":[""5 am–10 pm""],""Thursday"":[""5 am–10 pm""],""Tuesday"":[""5 am–10 pm""],""Wednesday"":[""5 am–10 pm""]}","{""Friday"":{""10"":60,""11"":60,""12"":52,""13"":41,""14"":35,""15"":39,""16"":52,""17"":66,""18"":74,""19"":74,""20"":57,""21"":39,""4"":0,""5"":20,""6"":30,""7"":40,""8"":51,""9"":57},""Monday"":{""10"":69,""11"":69,""12"":58,""13"":42,""14"":36,""15"":42,""16"":65,""17"":89,""18"":100,""19"":90,""20"":72,""21"":48,""4"":0,""5"":16,""6"":24,""7"":33,""8"":46,""9"":60},""Saturday"":{""10"":60,""11"":58,""12"":49,""13"":37,""14"":33,""15"":37,""16"":51,""17"":65,""18"":73,""19"":71,""20"":58,""21"":40,""4"":0,""5"":17,""6"":24,""7"":34,""8"":45,""9"":54},""Sunday"":{""10"":48,""11"":44,""12"":35,""13"":29,""14"":26,""15"":28,""16"":36,""17"":47,""18"":62,""19"":62,""20"":54,""21"":38,""4"":0,""5"":16,""6"":24,""7"":33,""8"":41,""9"":47},""Thursday"":{""10"":59,""11"":56,""12"":47,""13"":38,""14"":36,""15"":40,""16"":53,""17"":67,""18"":76,""19"":73,""20"":61,""21"":45,""4"":0,""5"":13,""6"":20,""7"":30,""8"":42,""9"":53},""Tuesday"":{""10"":66,""11"":66,""12"":58,""13"":43,""14"":36,""15"":43,""16"":61,""17"":82,""18"":92,""19"":84,""20"":68,""21"":46,""4"":0,""5"":21,""6"":30,""7"":40,""8"":51,""9"":59},""Wednesday"":{""10"":63,""11"":63,""12"":52,""13"":41,""14"":36,""15"":42,""16"":57,""17"":78,""18"":88,""19"":82,""20"":65,""21"":44,""4"":0,""5"":16,""6"":26,""7"":39,""8"":48,""9"":59}}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Coffee"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":false}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/Anjaneya+Bakes/data=!4m7!3m6!1s0x3ba858e56de338cb:0xa2da2e0b23081d9a!8m2!3d11.0230871!4d76.9507193!16s%2Fg%2F11b5wplnqw!19sChIJyzjjbeVYqDsRmh0IIwsu2qI?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,22,24,79,183,286
ChIJ9eWFZABZqDsRHzA-1xFVPaw,Party Time 🥳🎊,Bakery and Cake Shop,Bakery & Desserts,"166, Alagesan Rd, Jawahar Nagar, Saibaba Colony, Coimbatore, Tamil Nadu 641011",Saibaba Colony,Coimbatore,641011,11.022988,76.946035,5.0,10,,,0,1,0,,,,"{""Friday"":[""10 am–9 pm""],""Monday"":[""10 am–9 pm""],""Saturday"":[""10 am–9 pm""],""Sunday"":[""11 am–9 pm""],""Thursday"":[""10 am–9 pm""],""Tuesday"":[""10 am–9 pm""],""Wednesday"":[""10 am–9 pm""]}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]}]",https://www.google.com/maps/place/Party+Time+%F0%9F%A5%B3%F0%9F%8E%8A/data=!4m7!3m6!1s0x3ba859006485e5f5:0xac3d5511d73e301f!8m2!3d11.022988!4d76.946035!16s%2Fg%2F11zgn54mfh!19sChIJ9eWFZABZqDsRHzA-1xFVPaw?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,10
ChIJE5Nl5sJYqDsR_wDOp-94Mdg,A. M. P. Bakery,Bakery and Cake Shop,Bakery & Desserts,"76-J, Bharathi Park 7th Corss, NSR Main Road, Saibaba Colony, Coimbatore, Tamil Nadu 641011",Saibaba Colony,Coimbatore,641011,11.025456,76.939076,4.2,389,,,1,0,0,,,,"{""Friday"":[""4:30 am–8:30 pm""],""Monday"":[""4:30 am–8:30 pm""],""Saturday"":[""4:30 am–8:30 pm""],""Sunday"":[""4:30 am–8:30 pm""],""Thursday"":[""4:30 am–8:30 pm""],""Tuesday"":[""4:30 am–8:30 pm""],""Wednesday"":[""4:30 am–8:30 pm""]}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]}]",https://www.google.com/maps/place/A.+M.+P.+Bakery/data=!4m7!3m6!1s0x3ba858c2e6659313:0xd83178efa7ce00ff!8m2!3d11.0254565!4d76.9390761!16s%2Fg%2F11b5wnm34q!19sChIJE5Nl5sJYqDsR_wDOp-94Mdg?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,15,10,54,107,203
ChIJS_tsWi9ZqDsRS78044xOnVY,The Cake Store CBE,Bakery and Cake Shop,Bakery & Desserts,"82, The Cake Store CBE, VGR Puram, Alagesan Rd, Nesavaalar Colony, Saibaba Colony, Coimbatore, Tamil Nadu 641011",Saibaba Colony,Coimbatore,641011,11.023458,76.946948,4.9,7,₹200–400,,1,1,0,,,,"{""Friday"":[""9 am–10 pm""],""Monday"":[""9 am–10 pm""],""Saturday"":[""9 am–10 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–10 pm""],""Tuesday"":[""9 am–10 pm""],""Wednesday"":[""9 am–10 pm""]}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true}]}]",https://www.google.com/maps/place/The+Cake+Store+CBE/data=!4m7!3m6!1s0x3ba8592f5a6cfb4b:0x569d4e8ce334bf4b!8m2!3d11.0234576!4d76.9469479!16s%2Fg%2F11vx1h15hm!19sChIJS_tsWi9ZqDsRS78044xOnVY?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,1,6
ChIJy8d_N-hYqDsRqWFO-kc3OVI,K.R. Bakes,Bakery and Cake Shop,Bakery & Desserts,"322, NSR Rd, Co-Operative Colony, Saibaba Colony, Coimbatore, Tamil Nadu 641011",Saibaba Colony,Coimbatore,641011,11.02608,76.942451,4.1,2376,,https://krbakes.com/,1,1,0,swiggy.com,swiggy.com,,"{""Friday"":[""6 am–10:30 pm""],""Monday"":[""6 am–10:30 pm""],""Saturday"":[""6 am–10:30 pm""],""Sunday"":[""6 am–10:30 pm""],""Thursday"":[""6 am–10:30 pm""],""Tuesday"":[""6 am–10:30 pm""],""Wednesday"":[""6 am–10:30 pm""]}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]}]",https://www.google.com/maps/place/K.R.+Bakes/data=!4m7!3m6!1s0x3ba858e8377fc7cb:0x52393747fa4e61a9!8m2!3d11.0260797!4d76.9424506!16s%2Fg%2F11bzq36l87!19sChIJy8d_N-hYqDsRqWFO-kc3OVI?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,148,82,311,775,1060
ChIJz3FIkyxZqDsRx7xv9-6ugfc,Bakingo,Bakery and Cake Shop,Bakery & Desserts,"9, Ramasamy St, Saibaba Colony, SANGANUR, K K Pudur, Coimbatore, Tamil Nadu 641038",SANGANUR,Coimbatore,641038,11.026932,76.944245,4.3,213,,https://www.bakingo.com/cakes/coimbatore?utm_source=google&utm_medium=local&utm_campaign=sanganursaibaba_colony,1,1,0,,,,"{""Friday"":[""9 am–10 pm""],""Monday"":[""9 am–10 pm""],""Saturday"":[""9 am–10 pm""],""Sunday"":[""9 am–10 pm""],""Thursday"":[""9 am–10 pm""],""Tuesday"":[""9 am–10 pm""],""Wednesday"":[""9 am–10 pm""]}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]}]",https://www.google.com/maps/place/Bakingo/data=!4m7!3m6!1s0x3ba8592c934871cf:0xf781aeeef76fbcc7!8m2!3d11.0269319!4d76.9442451!16s%2Fg%2F11n89k5ppz!19sChIJz3FIkyxZqDsRx7xv9-6ugfc?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,24,7,6,26,150
ChIJ2RtfXABZqDsRj1nmA7vIv40,NG Dessert,Bakery and Cake Shop,Bakery & Desserts,"Alagesan Rd, Ramalingam Colony, Saibaba Colony, Coimbatore, Tamil Nadu 641011",Saibaba Colony,Coimbatore,641011,11.023667,76.948642,5.0,9,,,1,1,0,,,,"{""Friday"":[""6:30–11 pm""],""Monday"":[""6:30–11 pm""],""Saturday"":[""6:30–11 pm""],""Sunday"":[""6:30–11 pm""],""Thursday"":[""6:30–11 pm""],""Tuesday"":[""6:30–11 pm""],""Wednesday"":[""6:30–11 pm""]}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true}]}]",https://www.google.com/maps/place/NG+Dessert/data=!4m7!3m6!1s0x3ba859005c5f1bd9:0x8dbfc8bb03e6598f!8m2!3d11.0236671!4d76.9486424!16s%2Fg%2F11yzn59984!19sChIJ2RtfXABZqDsRj1nmA7vIv40?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,9
ChIJtUaIQX9ZqDsRF7poIlW6jxk,Indrani Mess Seafood Restaurant,Seafood restaurant,Biryani & Non-veg,"7th cross, Bharathi Park Rd, Saibaba Colony, Coimbatore, Tamil Nadu 641043",Saibaba Colony,Coimbatore,641043,11.020099,76.939458,4.2,400,,http://www.indranimess.com/,1,1,0,,,,"{""Friday"":[""12–4 pm"",""6:30–10 pm""],""Monday"":[""12–4 pm"",""6:30–10 pm""],""Saturday"":[""12–4 pm"",""6:30–10 pm""],""Sunday"":[""12–4 pm""],""Thursday"":[""12–4 pm"",""6:30–10 pm""],""Tuesday"":[""12–4 pm"",""6:30–10 pm""],""Wednesday"":[""12–4 pm"",""6:30–10 pm""]}",,,https://www.google.com/maps/place/Indrani+Mess+Seafood+Restaurant/data=!4m7!3m6!1s0x3ba8597f418846b5:0x198fba552268ba17!8m2!3d11.0200986!4d76.9394576!16s%2Fg%2F11kpy1q9zd!19sChIJtUaIQX9ZqDsRF7poIlW6jxk?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,38,16,27,74,245
ChIJucFI0MZZqDsRNRI1o1oHDYA,Brown Sugar by Shweta Gupta,Bakery and Cake Shop,Bakery & Desserts,"317, Thadagam Link Road, 8, Bharathi Park Cross Rd 1, opposite Sumeeran Apartments, Saibaba Colony, Tamil Nadu 641011",Saibaba Colony,Coimbatore,641011,11.021437,76.937952,4.8,14,"₹800–1,000",,0,1,0,,,,"{""Friday"":[""11 am–8 pm""],""Monday"":[""11 am–8 pm""],""Saturday"":[""11 am–10 pm""],""Sunday"":[""11 am–10 pm""],""Thursday"":[""11 am–8 pm""],""Tuesday"":[""11 am–8 pm""],""Wednesday"":[""11 am–8 pm""]}","{""Friday"":{""10"":0,""11"":38,""12"":42,""13"":50,""14"":61,""15"":65,""16"":69,""17"":76,""18"":69,""19"":61,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":69,""12"":73,""13"":80,""14"":69,""15"":57,""16"":50,""17"":46,""18"":38,""19"":34,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":0,""11"":53,""12"":46,""13"":61,""14"":61,""15"":76,""16"":61,""17"":42,""18"":30,""19"":30,""20"":46,""21"":53,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":0,""11"":50,""12"":42,""13"":38,""14"":42,""15"":50,""16"":50,""17"":53,""18"":42,""19"":26,""20"":23,""21"":23,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":0,""11"":42,""12"":42,""13"":26,""14"":30,""15"":38,""16"":57,""17"":53,""18"":57,""19"":42,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":61,""12"":61,""13"":61,""14"":69,""15"":76,""16"":100,""17"":92,""18"":84,""19"":69,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":38,""12"":46,""13"":50,""14"":65,""15"":65,""16"":57,""17"":46,""18"":53,""19"":61,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""On-site services"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""NFC mobile payments"",""enabled"":true}]}]",https://www.google.com/maps/place/Brown+Sugar+by+Shweta+Gupta/data=!4m7!3m6!1s0x3ba859c6d048c1b9:0x800d075aa3351235!8m2!3d11.0214374!4d76.9379524!16s%2Fg%2F11v3hb4c9c!19sChIJucFI0MZZqDsRNRI1o1oHDYA?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,3,11
ChIJwXOFtBFZqDsR8IJsfAaY76U,Narumanam Homely Mess,Restaurant,Multi-cuisine / General,"Alakannan street, Saibaba Colony, Post, K K Pudur, Coimbatore, Tamil Nadu 641038",Post,Coimbatore,641038,11.028902,76.945146,5.0,4,,,0,1,0,,,,"{""Friday"":[""6–11 pm""],""Monday"":[""6–11 pm""],""Saturday"":[""6–11 pm""],""Sunday"":[""6–11 pm""],""Thursday"":[""6–11 pm""],""Tuesday"":[""6–11 pm""],""Wednesday"":[""6–11 pm""]}",,,https://www.google.com/maps/place/Narumanam+Homely+Mess/data=!4m7!3m6!1s0x3ba85911b48573c1:0xa5ef98067c6c82f0!8m2!3d11.0289018!4d76.945146!16s%2Fg%2F11svmn6c10!19sChIJwXOFtBFZqDsR8IJsfAaY76U?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,4
